,im_name,circle_hn,h_bar_hn,triangle_hn,v_bar_hn,y,y_hat,img_name
635,,0,0,0,1,0,1,img_4066.png
636,,1,0,0,1,0,1,img_8884.png
637,,0,0,0,1,0,1,img_6117.png
638,,1,1,1,0,0,0,img_1678.png
639,,0,0,0,1,0,1,img_4700.png
640,,0,0,0,1,0,1,img_854.png
641,,0,1,0,1,0,1,img_4714.png
642,,1,1,1,0,0,0,img_9230.png
643,,0,1,1,1,0,1,img_8890.png
644,,0,0,0,1,0,1,img_6665.png
645,,0,0,0,0,0,0,img_8648.png
646,,0,0,0,1,0,1,img_1132.png
647,,0,0,1,0,0,0,img_3043.png
648,,0,0,0,1,0,1,img_1654.png
649,,0,0,0,1,0,1,img_7225.png
650,,0,0,0,1,0,1,img_8116.png
651,,0,0,0,0,0,0,img_8102.png
652,,0,0,0,1,0,1,img_3057.png
653,,1,0,0,1,0,1,img_878.png
654,,1,0,1,1,0,1,img_5340.png
655,,0,0,0,0,0,0,img_7557.png
656,,0,0,0,1,0,1,img_8664.png
657,,0,0,1,1,0,1,img_1126.png
658,,0,1,0,1,0,1,img_6649.png
659,,0,0,0,1,0,1,img_5368.png
660,,0,1,1,1,0,1,img_2407.png
661,,1,0,0,0,0,0,img_3719.png
662,,1,0,0,1,0,1,img_7219.png
663,,0,1,0,0,0,0,img_4704.png
664,,0,0,0,0,0,0,img_2375.png
665,,1,0,0,0,0,0,img_6113.png
666,,1,0,0,1,0,1,img_8880.png
667,,0,1,0,0,0,0,img_6675.png
668,,0,1,0,1,0,1,img_5397.png
669,,0,1,1,1,0,1,img_7580.png
670,,0,0,0,1,0,1,img_6846.png
671,,0,0,0,0,0,0,img_677.png
672,,0,0,1,1,0,1,img_4923.png
673,,1,0,0,0,0,0,img_1683.png
674,,0,0,0,0,0,0,img_7594.png
675,,0,0,0,0,0,0,img_5383.png
676,,1,1,1,0,0,0,img_9591.png
677,,0,0,0,1,0,1,img_3902.png
678,,0,0,0,0,0,0,img_893.png
679,,1,1,1,0,0,0,img_1873.png
680,,0,0,0,1,0,1,img_887.png
681,,0,1,0,0,0,0,img_139.png
682,,0,0,1,1,0,1,img_3916.png
683,,0,1,0,0,0,0,img_8843.png
684,,1,1,0,1,0,1,img_1456.png
685,,1,1,1,0,0,0,img_5630.png
686,,1,1,1,1,0,1,img_3241.png
687,,0,1,0,0,0,0,img_7999.png
688,,0,0,0,0,0,0,img_7741.png
689,,1,0,1,1,0,1,img_1324.png
690,,0,0,0,0,0,0,img_7755.png
691,,0,0,0,1,0,1,img_3533.png
692,,0,0,0,1,0,1,img_5142.png
693,,0,0,0,0,0,0,img_7033.png
694,,1,1,1,0,0,0,img_16.png
695,,0,0,1,1,0,1,img_2163.png
696,,1,0,0,1,0,1,img_9036.png
697,,0,0,0,0,0,0,img_9750.png
698,,0,0,0,1,0,1,img_9988.png
699,,0,0,0,0,0,0,img_6477.png
700,,0,0,0,1,0,1,img_4506.png
701,,0,0,0,1,0,1,img_475.png
702,,0,1,0,1,0,1,img_9977.png
703,,0,0,0,0,0,0,img_7782.png
704,,0,1,0,1,0,1,img_2822.png
705,,0,0,0,1,0,1,img_2836.png
706,,0,0,1,0,0,0,img_9963.png
707,,0,0,0,1,0,1,img_7796.png
708,,1,0,0,0,0,0,img_1481.png
709,,0,1,0,1,0,1,img_461.png
710,,0,1,0,0,0,0,img_3296.png
711,,1,0,0,0,0,0,img_449.png
712,,0,0,0,0,0,0,img_5817.png
713,,0,1,0,0,0,0,img_5803.png
714,,0,0,1,0,0,0,img_8260.png
715,,0,1,0,1,0,1,img_5022.png
716,,1,0,1,0,0,0,img_8512.png
717,,0,1,0,0,0,0,img_7621.png
718,,0,0,0,1,0,1,img_5750.png
719,,0,0,0,1,0,1,img_1536.png
720,,0,0,0,1,0,1,img_8274.png
721,,0,0,1,1,0,1,img_7147.png
722,,0,0,0,1,0,1,img_3309.png
723,,1,0,0,1,0,1,img_6271.png
724,,1,1,0,0,0,0,img_9142.png
725,,0,0,1,1,0,1,img_1278.png
726,,0,0,0,1,0,1,img_2771.png
727,,0,0,0,1,0,1,img_2765.png
728,,0,0,0,0,0,0,img_6503.png
729,,0,0,0,1,0,1,img_9630.png
730,,1,0,0,0,0,0,img_6265.png
731,,0,0,0,0,0,0,img_8248.png
732,,0,0,0,0,0,0,img_4472.png
733,,1,0,0,1,0,1,img_2003.png
734,,1,0,0,1,0,1,img_5787.png
735,,0,1,1,0,0,0,img_4499.png
736,,1,0,0,1,0,1,img_501.png
737,,0,0,0,1,0,1,img_7190.png
738,,0,1,1,1,0,1,img_1287.png
739,,0,0,0,0,0,0,img_3490.png
740,,0,0,0,0,0,0,img_2956.png
741,,0,0,0,1,0,1,img_273.png
742,,1,0,0,0,0,0,img_3484.png
743,,0,0,0,1,0,1,img_2942.png
744,,0,1,0,1,0,1,img_9817.png
745,,0,0,0,0,0,0,img_5963.png
746,,0,0,0,1,0,1,img_7806.png
747,,0,0,0,1,0,1,img_529.png
748,,0,0,0,1,0,1,img_5977.png
749,,1,0,0,1,0,1,img_9195.png
750,,0,1,0,0,0,0,img_6729.png
751,,0,0,1,1,0,1,img_1046.png
752,,0,0,0,0,0,0,img_3651.png
753,,0,0,0,0,0,0,img_5546.png
754,,0,0,0,1,0,1,img_2229.png
755,,1,0,0,0,0,0,img_3137.png
756,,0,0,0,1,0,1,img_8062.png
757,,1,0,0,1,0,1,img_8076.png
758,,0,0,0,1,0,1,img_5552.png
759,,1,0,0,1,0,1,img_3123.png
760,,0,0,0,1,0,1,img_3645.png
761,,0,0,0,1,0,1,img_1052.png
762,,0,1,1,0,0,0,img_7423.png
763,,0,0,0,1,0,1,img_6715.png
764,,1,0,0,1,0,1,img_8738.png
765,,0,0,0,1,0,1,img_9340.png
766,,0,0,0,0,0,0,img_6073.png
767,,1,0,0,1,0,1,img_2215.png
768,,0,1,1,0,0,0,img_4664.png
769,,0,0,0,0,0,0,img_2201.png
770,,0,0,0,1,0,1,img_1708.png
771,,0,0,0,0,0,0,img_6701.png
772,,1,0,0,1,0,1,img_4116.png
773,,1,0,0,1,0,1,img_3679.png
774,,1,1,0,1,0,1,img_2567.png
775,,1,1,0,0,0,0,img_3692.png
776,,0,0,0,0,0,0,img_6932.png
777,,0,0,0,1,0,1,img_7392.png
778,,0,0,0,0,0,0,img_5591.png
779,,0,0,0,0,0,0,img_6098.png
780,,0,1,0,1,0,1,img_6926.png
781,,0,0,0,1,0,1,img_1091.png
782,,0,0,0,1,0,1,img_3876.png
783,,0,1,1,0,0,0,img_1907.png
784,,0,0,0,0,0,0,img_9397.png
785,,0,0,0,1,0,1,img_8089.png
786,,0,1,1,0,0,0,img_3862.png
787,,1,0,0,0,0,0,img_8937.png
788,,1,0,0,1,0,1,img_1912.png
789,,0,0,0,1,0,1,img_8088.png
790,,0,0,0,0,0,0,img_9396.png
791,,0,0,0,1,0,1,img_3863.png
792,,0,1,1,0,0,0,img_3877.png
793,,1,0,1,1,0,1,img_8922.png
794,,0,0,0,1,0,1,img_9382.png
795,,0,0,0,1,0,1,img_7387.png
796,,0,0,0,1,0,1,img_4856.png
797,,1,0,0,1,0,1,img_716.png
798,,1,0,1,1,0,1,img_6927.png
799,,0,0,0,1,0,1,img_1084.png
800,,0,0,0,1,0,1,img_3693.png
801,,0,1,1,1,0,1,img_4842.png
802,,1,0,0,1,0,1,img_702.png
803,,0,0,0,1,0,1,img_6066.png
804,,1,1,1,1,0,1,img_9355.png
805,,0,1,0,0,0,0,img_1709.png
806,,0,0,0,0,0,0,img_7378.png
807,,1,0,0,1,0,1,img_2566.png
808,,0,0,0,1,0,1,img_6700.png
809,,0,0,0,1,0,1,img_9433.png
810,,0,0,0,1,0,1,img_8739.png
811,,0,0,0,1,0,1,img_9427.png
812,,0,0,0,1,0,1,img_2572.png
813,,0,0,0,1,0,1,img_925.png
814,,1,0,1,1,0,1,img_4895.png
815,,0,0,0,1,0,1,img_1735.png
816,,1,0,0,1,0,1,img_8077.png
817,,1,0,1,1,0,1,img_7344.png
818,,0,1,1,0,0,0,img_5221.png
819,,1,0,0,0,0,0,img_3888.png
820,,0,1,0,0,0,0,img_3650.png
821,,0,0,0,1,0,1,img_8705.png
822,,0,0,0,0,0,0,img_7436.png
823,,0,0,0,1,0,1,img_8063.png
824,,0,0,0,1,0,1,img_7350.png
825,,0,0,0,1,0,1,img_4659.png
826,,1,1,0,1,0,1,img_3136.png
827,,1,0,0,1,0,1,img_5547.png
828,,0,0,0,1,0,1,img_919.png
829,,0,0,0,1,0,1,img_7807.png
830,,0,0,0,1,0,1,img_9194.png
831,,0,1,1,0,0,0,img_7813.png
832,,0,0,0,1,0,1,img_1292.png
833,,0,0,0,0,0,0,img_272.png
834,,0,0,0,1,0,1,img_514.png
835,,0,0,0,1,0,1,img_7185.png
836,,0,0,0,1,0,1,img_500.png
837,,1,0,1,1,0,1,img_4498.png
838,,0,0,0,1,0,1,img_6.png
839,,0,0,0,0,0,0,img_2957.png
840,,0,0,0,1,0,1,img_3491.png
841,,0,0,0,1,0,1,img_9802.png
842,,0,0,0,1,0,1,img_1286.png
843,,1,0,0,1,0,1,img_9631.png
844,,1,0,1,1,0,1,img_4315.png
845,,0,0,0,1,0,1,img_2764.png
846,,1,0,0,1,0,1,img_2002.png
847,,0,0,0,1,0,1,img_9157.png
848,,0,1,1,1,0,1,img_6270.png
849,,1,0,0,0,0,0,img_5779.png
850,,0,0,0,1,0,1,img_3308.png
851,,0,1,1,0,0,0,img_2770.png
852,,0,0,0,1,0,1,img_9625.png
853,,0,0,0,1,0,1,img_6516.png
854,,0,1,1,0,0,0,img_5037.png
855,,0,0,0,1,0,1,img_8513.png
856,,0,0,0,1,0,1,img_7146.png
857,,0,1,0,0,0,0,img_6258.png
858,,0,0,0,0,0,0,img_5751.png
859,,0,0,0,1,0,1,img_7634.png
860,,0,0,0,1,0,1,img_2994.png
861,,0,0,0,1,0,1,img_5023.png
862,,0,0,0,0,0,0,img_7973.png
863,,0,1,0,1,0,1,img_8498.png
864,,0,0,0,1,0,1,img_5802.png
865,,1,0,0,0,0,0,img_448.png
866,,1,0,0,1,0,1,img_5816.png
867,,0,0,0,1,0,1,img_7967.png
868,,1,0,0,1,0,1,img_9792.png
869,,0,0,0,1,0,1,img_306.png
870,,0,0,0,1,0,1,img_2837.png
871,,1,0,0,1,0,1,img_1480.png
872,,0,0,0,1,0,1,img_474.png
873,,1,0,0,0,0,0,img_2823.png
874,,0,0,0,1,0,1,img_5194.png
875,,0,0,0,1,0,1,img_1319.png
876,,0,0,0,1,0,1,img_2610.png
877,,0,1,0,0,0,0,img_4261.png
878,,0,0,0,1,0,1,img_4507.png
879,,0,0,1,1,0,1,img_3268.png
880,,0,0,0,0,0,0,img_2176.png
881,,0,1,1,1,0,1,img_9023.png
882,,0,0,0,1,0,1,img_9037.png
883,,0,0,0,0,0,0,img_6304.png
884,,1,0,0,1,0,1,img_4513.png
885,,0,0,0,1,0,1,img_17.png
886,,0,0,0,1,0,1,img_2604.png
887,,0,0,0,0,0,0,img_8467.png
888,,0,1,0,1,0,1,img_7032.png
889,,0,0,1,0,0,0,img_8301.png
890,,0,1,1,1,0,1,img_5625.png
891,,0,0,0,1,0,1,img_6338.png
892,,0,0,1,0,0,0,img_7998.png
893,,0,0,0,1,0,1,img_5157.png
894,,1,0,0,1,0,1,img_4249.png
895,,1,0,0,1,0,1,img_1866.png
896,,1,1,1,0,0,0,img_3903.png
897,,1,0,0,1,0,1,img_8856.png
898,,0,1,0,1,0,1,img_3095.png
899,,1,0,0,1,0,1,img_4922.png
900,,0,0,0,1,0,1,img_6853.png
901,,0,0,0,1,0,1,img_7595.png
902,,0,1,0,0,0,0,img_7581.png
903,,1,0,0,1,0,1,img_5396.png
904,,0,1,0,0,0,0,img_1696.png
905,,0,0,1,1,0,1,img_6112.png
906,,0,0,0,1,0,1,img_845.png
907,,0,0,0,1,0,1,img_4705.png
908,,1,0,0,0,0,0,img_4063.png
909,,0,0,0,1,0,1,img_2412.png
910,,0,0,0,1,0,1,img_6674.png
911,,0,0,0,1,0,1,img_9547.png
912,,0,0,1,0,0,0,img_8659.png
913,,1,0,0,0,0,0,img_6660.png
914,,0,1,1,1,0,1,img_9553.png
915,,0,0,0,1,0,1,img_8895.png
916,,0,0,0,0,0,0,img_2360.png
917,,0,0,0,0,0,0,img_689.png
918,,1,0,0,1,0,1,img_4711.png
919,,0,0,0,0,0,0,img_7218.png
920,,0,0,0,0,0,0,img_1669.png
921,,1,0,0,1,0,1,img_6106.png
922,,0,0,0,1,0,1,img_9235.png
923,,0,0,0,1,0,1,img_5427.png
924,,0,0,0,0,0,0,img_879.png
925,,0,0,1,1,0,1,img_2348.png
926,,0,0,0,1,0,1,img_3056.png
927,,1,0,0,1,0,1,img_4739.png
928,,0,0,0,0,0,0,img_6648.png
929,,1,0,0,0,0,0,img_1127.png
930,,0,0,0,1,0,1,img_6890.png
931,,0,1,0,0,0,0,img_8665.png
932,,0,1,0,1,0,1,img_3730.png
933,,0,0,0,0,0,0,img_5341.png
934,,0,0,0,1,0,1,img_5355.png
935,,1,0,0,0,0,0,img_6884.png
936,,0,0,1,0,0,0,img_8671.png
937,,0,0,0,0,0,0,img_8117.png
938,,0,1,0,0,0,0,img_7224.png
939,,0,0,0,1,0,1,img_3042.png
940,,0,1,0,1,0,1,img_5343.png
941,,1,0,0,0,0,0,img_8667.png
942,,0,1,1,0,0,0,img_9579.png
943,,1,0,0,0,0,0,img_8101.png
944,,0,0,0,1,0,1,img_3054.png
945,,0,0,0,0,0,0,img_3040.png
946,,0,0,0,0,0,0,img_5431.png
947,,0,0,0,1,0,1,img_1657.png
948,,1,0,0,1,0,1,img_8115.png
949,,0,0,0,1,0,1,img_8673.png
950,,0,0,0,0,0,0,img_7540.png
951,,0,0,0,1,0,1,img_6886.png
952,,0,1,0,1,0,1,img_1131.png
953,,0,1,0,0,0,0,img_2438.png
954,,1,0,0,1,0,1,img_3726.png
955,,0,0,1,0,0,0,img_7568.png
956,,1,0,0,1,0,1,img_1119.png
957,,0,0,0,1,0,1,img_4061.png
958,,0,0,0,1,0,1,img_3068.png
959,,1,0,0,1,0,1,img_2376.png
960,,0,0,0,1,0,1,img_847.png
961,,0,1,0,0,0,0,img_5419.png
962,,0,0,0,0,0,0,img_6110.png
963,,0,0,0,0,0,0,img_9223.png
964,,0,0,0,0,0,0,img_6104.png
965,,0,1,1,0,0,0,img_9237.png
966,,0,0,0,0,0,0,img_4713.png
967,,1,0,1,0,0,0,img_2362.png
968,,1,1,1,1,0,1,img_2404.png
969,,1,0,1,1,0,1,img_4075.png
970,,0,0,0,0,0,0,img_8897.png
971,,0,0,0,0,0,0,img_7597.png
972,,0,1,1,1,0,1,img_3929.png
973,,1,0,0,1,0,1,img_4920.png
974,,0,0,0,1,0,1,img_660.png
975,,0,0,0,1,0,1,img_1694.png
976,,0,0,0,1,0,1,img_5394.png
977,,0,1,0,0,0,0,img_7583.png
978,,0,1,0,0,0,0,img_6845.png
979,,0,0,0,0,0,0,img_8840.png
980,,0,0,0,1,0,1,img_9586.png
981,,0,1,1,1,0,1,img_8698.png
982,,0,0,0,0,0,0,img_884.png
983,,0,0,0,1,0,1,img_890.png
984,,0,1,0,0,0,0,img_648.png
985,,1,0,0,1,0,1,img_1870.png
986,,1,0,1,1,0,1,img_4539.png
987,,1,1,0,0,0,0,img_1441.png
988,,0,0,0,0,0,0,img_6448.png
989,,0,0,0,1,0,1,img_7756.png
990,,1,0,0,1,0,1,img_8465.png
991,,0,1,0,1,0,1,img_5155.png
992,,0,0,0,1,0,1,img_1333.png
993,,1,0,0,1,0,1,img_8471.png
994,,1,0,0,0,0,0,img_8317.png
995,,0,0,0,1,0,1,img_9009.png
996,,0,0,0,1,0,1,img_29.png
997,,1,0,0,1,0,1,img_5633.png
998,,0,0,0,0,0,0,img_3242.png
999,,0,0,0,1,0,1,img_6312.png
1000,,0,0,0,1,0,1,img_2174.png
1001,,0,0,0,1,0,1,img_4505.png
1002,,0,0,0,0,0,0,img_4263.png
1003,,0,0,0,1,0,1,img_2612.png
1004,,0,0,0,1,0,1,img_9747.png
1005,,0,0,0,1,0,1,img_8459.png
1006,,0,0,0,0,0,0,img_9753.png
1007,,1,0,0,0,0,0,img_6460.png
1008,,0,1,0,1,0,1,img_2606.png
1009,,0,0,0,1,0,1,img_5169.png
1010,,0,1,0,0,0,0,img_15.png
1011,,0,0,1,1,0,1,img_2160.png
1012,,0,0,1,0,0,0,img_489.png
1013,,0,1,0,0,0,0,img_9035.png
1014,,0,0,0,0,0,0,img_1482.png
1015,,0,0,1,0,0,0,img_3295.png
1016,,0,1,0,0,0,0,img_462.png
1017,,0,1,1,0,0,0,img_7795.png
1018,,1,0,0,1,0,1,img_9974.png
1019,,0,0,0,1,0,1,img_7781.png
1020,,0,0,0,1,0,1,img_7959.png
1021,,1,0,1,0,0,0,img_5196.png
1022,,0,0,0,1,0,1,img_4288.png
1023,,1,1,1,1,0,1,img_3281.png
1024,,1,1,1,1,0,1,img_5828.png
1025,,0,0,1,0,0,0,img_476.png
1026,,0,0,0,1,0,1,img_1496.png
1027,,0,0,0,0,0,0,img_9784.png
1028,,1,1,1,0,0,0,img_9790.png
1029,,0,0,0,1,0,1,img_5814.png
1030,,0,0,0,1,0,1,img_3322.png
1031,,0,0,0,1,0,1,img_5035.png
1032,,0,0,0,0,0,0,img_2982.png
1033,,0,1,1,1,0,1,img_5021.png
1034,,0,0,0,0,0,0,img_1247.png
1035,,1,0,0,1,0,1,img_7150.png
1036,,1,0,1,0,0,0,img_8263.png
1037,,0,0,0,1,0,1,img_4459.png
1038,,0,0,0,0,0,0,img_3336.png
1039,,0,0,1,1,0,1,img_5747.png
1040,,0,0,0,1,0,1,img_9155.png
1041,,0,0,1,1,0,1,img_6266.png
1042,,1,0,0,1,0,1,img_1509.png
1043,,1,0,0,1,0,1,img_5009.png
1044,,0,0,0,1,0,1,img_2766.png
1045,,0,1,0,0,0,0,img_4317.png
1046,,0,1,0,0,0,0,img_6500.png
1047,,0,1,0,0,0,0,img_9627.png
1048,,0,0,0,1,0,1,img_6514.png
1049,,0,0,0,1,0,1,img_4465.png
1050,,0,1,0,1,0,1,img_9141.png
1051,,1,1,1,0,0,0,img_6272.png
1052,,1,0,1,1,0,1,img_6299.png
1053,,0,0,0,1,0,1,img_5790.png
1054,,0,1,0,0,0,0,img_5948.png
1055,,0,0,0,1,0,1,img_3487.png
1056,,0,0,0,1,0,1,img_2941.png
1057,,0,1,0,0,0,0,img_2799.png
1058,,0,0,1,0,0,0,img_7839.png
1059,,0,0,0,1,0,1,img_1290.png
1060,,0,0,0,1,0,1,img_9814.png
1061,,0,1,1,1,0,1,img_9800.png
1062,,1,0,0,1,0,1,img_3493.png
1063,,0,0,0,1,0,1,img_264.png
1064,,0,0,0,1,0,1,img_5784.png
1065,,0,0,0,1,0,1,img_502.png
1066,,0,0,0,1,0,1,img_7193.png
1067,,0,0,0,1,0,1,img_5974.png
1068,,0,0,0,1,0,1,img_5960.png
1069,,0,0,0,0,0,0,img_2558.png
1070,,1,0,0,0,0,0,img_5237.png
1071,,0,1,0,1,0,1,img_1051.png
1072,,1,1,1,1,0,1,img_8713.png
1073,,0,0,1,0,0,0,img_8075.png
1074,,1,1,1,0,0,0,img_7346.png
1075,,1,1,0,0,0,0,img_6058.png
1076,,0,0,0,1,0,1,img_4897.png
1077,,1,0,0,0,0,0,img_5545.png
1078,,0,0,0,0,0,0,img_4883.png
1079,,0,1,1,0,0,0,img_3134.png
1080,,0,0,0,0,0,0,img_8061.png
1081,,1,0,0,1,0,1,img_1723.png
1082,,1,0,0,1,0,1,img_8707.png
1083,,0,1,1,0,0,0,img_7434.png
1084,,0,0,0,1,0,1,img_3652.png
1085,,0,0,0,0,0,0,img_5223.png
1086,,0,0,0,0,0,0,img_6702.png
1087,,0,0,0,1,0,1,img_9431.png
1088,,0,0,0,1,0,1,img_933.png
1089,,1,0,0,1,0,1,img_6064.png
1090,,0,1,0,1,0,1,img_9357.png
1091,,0,0,0,1,0,1,img_6070.png
1092,,0,0,1,0,0,0,img_927.png
1093,,0,0,0,1,0,1,img_5579.png
1094,,0,0,0,0,0,0,img_3108.png
1095,,1,0,0,1,0,1,img_4101.png
1096,,0,0,0,0,0,0,img_2570.png
1097,,0,1,0,0,0,0,img_6716.png
1098,,0,0,0,0,0,0,img_8908.png
1099,,0,0,0,1,0,1,img_1938.png
1100,,0,0,0,0,0,0,img_4698.png
1101,,0,0,0,0,0,0,img_4840.png
1102,,0,0,0,0,0,0,img_6931.png
1103,,0,0,0,1,0,1,img_3861.png
1104,,0,0,0,1,0,1,img_6919.png
1105,,0,1,0,1,0,1,img_9394.png
1106,,0,1,0,1,0,1,img_9380.png
1107,,1,1,1,1,0,1,img_8920.png
1108,,0,1,1,1,0,1,img_3875.png
1109,,0,0,0,0,0,0,img_3874.png
1110,,1,1,0,0,0,0,img_1911.png
1111,,0,0,0,1,0,1,img_9395.png
1112,,0,1,1,0,0,0,img_5587.png
1113,,0,1,1,0,0,0,img_4699.png
1114,,0,0,0,1,0,1,img_701.png
1115,,0,0,0,0,0,0,img_7390.png
1116,,0,0,0,0,0,0,img_1939.png
1117,,0,1,0,0,0,0,img_1087.png
1118,,0,0,0,0,0,0,img_3690.png
1119,,1,1,1,1,0,1,img_3848.png
1120,,1,0,0,0,0,0,img_1093.png
1121,,1,0,1,1,0,1,img_6924.png
1122,,1,0,1,0,0,0,img_7384.png
1123,,0,1,1,0,0,0,img_4666.png
1124,,0,0,0,1,0,1,img_3109.png
1125,,0,0,0,1,0,1,img_926.png
1126,,0,0,0,0,0,0,img_5578.png
1127,,0,0,0,0,0,0,img_9342.png
1128,,1,0,1,1,0,1,img_7409.png
1129,,0,0,0,1,0,1,img_9424.png
1130,,0,0,0,0,0,0,img_6717.png
1131,,1,0,1,1,0,1,img_2571.png
1132,,0,0,0,1,0,1,img_4100.png
1133,,0,0,0,1,0,1,img_2565.png
1134,,0,0,0,1,0,1,img_6703.png
1135,,1,1,1,1,0,1,img_6065.png
1136,,1,0,1,1,0,1,img_4672.png
1137,,0,0,0,1,0,1,img_2203.png
1138,,0,0,0,1,0,1,img_932.png
1139,,0,0,0,0,0,0,img_1722.png
1140,,0,0,0,1,0,1,img_4882.png
1141,,1,1,1,0,0,0,img_5222.png
1142,,1,0,0,1,0,1,img_7435.png
1143,,1,1,0,1,0,1,img_8706.png
1144,,1,0,0,0,0,0,img_1044.png
1145,,0,0,0,0,0,0,img_9418.png
1146,,0,0,0,1,0,1,img_1050.png
1147,,0,0,1,1,0,1,img_3647.png
1148,,0,0,0,0,0,0,img_6059.png
1149,,0,0,0,1,0,1,img_1736.png
1150,,0,0,0,0,0,0,img_8074.png
1151,,1,0,0,0,0,0,img_7810.png
1152,,0,0,0,0,0,0,img_2968.png
1153,,0,0,0,1,0,1,img_259.png
1154,,0,0,0,0,0,0,img_8289.png
1155,,0,0,0,1,0,1,img_9829.png
1156,,0,0,1,0,0,0,img_7804.png
1157,,1,0,0,0,0,0,img_2954.png
1158,,0,0,0,0,0,0,img_3492.png
1159,,1,1,0,0,0,0,img_7192.png
1160,,0,0,0,0,0,0,img_503.png
1161,,0,0,1,1,0,1,img_5785.png
1162,,0,0,0,1,0,1,img_5949.png
1163,,0,1,1,0,0,0,img_517.png
1164,,0,1,1,0,0,0,img_7186.png
1165,,0,0,0,1,0,1,img_9815.png
1166,,0,0,0,0,0,0,img_1291.png
1167,,0,0,0,1,0,1,img_2940.png
1168,,1,1,0,1,0,1,img_271.png
1169,,0,0,0,1,0,1,img_3486.png
1170,,0,0,0,1,0,1,img_9626.png
1171,,0,0,0,1,0,1,img_6273.png
1172,,1,0,0,1,0,1,img_9140.png
1173,,0,0,0,0,0,0,img_2015.png
1174,,1,0,1,1,0,1,img_4470.png
1175,,0,0,0,0,0,0,img_7179.png
1176,,1,0,1,1,0,1,img_1508.png
1177,,0,0,0,1,0,1,img_6267.png
1178,,0,0,0,1,0,1,img_9154.png
1179,,0,1,1,1,0,1,img_3479.png
1180,,0,0,1,0,0,0,img_2767.png
1181,,0,0,0,1,0,1,img_5008.png
1182,,1,0,0,0,0,0,img_6529.png
1183,,0,0,0,1,0,1,img_1246.png
1184,,1,1,1,1,0,1,img_8504.png
1185,,0,0,0,1,0,1,img_3451.png
1186,,1,0,0,1,0,1,img_5746.png
1187,,0,1,1,0,0,0,img_2029.png
1188,,0,1,0,0,0,0,img_4458.png
1189,,0,1,1,1,0,1,img_8262.png
1190,,0,0,0,1,0,1,img_7151.png
1191,,1,0,0,1,0,1,img_1520.png
1192,,1,0,0,1,0,1,img_8276.png
1193,,0,1,0,1,0,1,img_7145.png
1194,,0,0,0,0,0,0,img_9168.png
1195,,0,0,0,1,0,1,img_5752.png
1196,,1,1,0,0,0,0,img_3323.png
1197,,0,1,1,1,0,1,img_2983.png
1198,,0,0,0,1,0,1,img_3445.png
1199,,0,0,0,0,0,0,img_5034.png
1200,,1,0,0,1,0,1,img_7623.png
1201,,0,0,0,1,0,1,img_5815.png
1202,,1,0,0,1,0,1,img_5801.png
1203,,0,1,1,0,0,0,img_339.png
1204,,1,0,0,1,0,1,img_2808.png
1205,,0,0,0,1,0,1,img_7970.png
1206,,1,0,0,1,0,1,img_9785.png
1207,,1,0,0,1,0,1,img_311.png
1208,,1,0,0,1,0,1,img_2820.png
1209,,0,1,0,1,0,1,img_7780.png
1210,,0,0,0,1,0,1,img_1497.png
1211,,0,1,0,1,0,1,img_3280.png
1212,,0,0,1,1,0,1,img_1483.png
1213,,0,0,1,0,0,0,img_7794.png
1214,,0,0,0,0,0,0,img_9961.png
1215,,1,0,0,0,0,0,img_5168.png
1216,,1,1,1,1,0,1,img_2607.png
1217,,0,1,0,1,0,1,img_4276.png
1218,,0,0,0,0,0,0,img_6461.png
1219,,1,1,0,0,0,0,img_9752.png
1220,,0,0,0,1,0,1,img_6307.png
1221,,0,0,0,1,0,1,img_9034.png
1222,,1,0,0,0,0,0,img_4510.png
1223,,0,0,0,1,0,1,img_488.png
1224,,0,0,0,1,0,1,img_2175.png
1225,,0,0,0,1,0,1,img_6313.png
1226,,0,0,0,1,0,1,img_6475.png
1227,,0,1,1,0,0,0,img_8470.png
1228,,0,0,0,1,0,1,img_1332.png
1229,,1,0,0,1,0,1,img_3525.png
1230,,0,0,0,1,0,1,img_28.png
1231,,1,0,0,0,0,0,img_1454.png
1232,,1,0,0,1,0,1,img_7025.png
1233,,0,1,1,0,0,0,img_1440.png
1234,,0,1,0,1,0,1,img_8302.png
1235,,1,0,0,1,0,1,img_7031.png
1236,,0,0,0,1,0,1,img_3257.png
1237,,1,0,1,1,0,1,img_5626.png
1238,,0,0,0,1,0,1,img_3531.png
1239,,0,1,1,1,0,1,img_8464.png
1240,,0,0,0,1,0,1,img_4909.png
1241,,0,1,0,0,0,0,img_3900.png
1242,,0,0,0,0,0,0,img_6878.png
1243,,1,0,0,1,0,1,img_9593.png
1244,,0,0,0,1,0,1,img_9587.png
1245,,1,0,1,1,0,1,img_8841.png
1246,,0,0,0,1,0,1,img_885.png
1247,,1,1,0,0,0,0,img_3082.png
1248,,1,0,0,0,0,0,img_675.png
1249,,0,0,0,1,0,1,img_7596.png
1250,,0,0,0,1,0,1,img_6688.png
1251,,0,0,1,0,0,0,img_661.png
1252,,0,0,0,0,0,0,img_2388.png
1253,,0,1,0,1,0,1,img_852.png
1254,,0,0,0,0,0,0,img_4712.png
1255,,0,0,0,1,0,1,img_8128.png
1256,,0,0,0,0,0,0,img_9236.png
1257,,0,1,0,1,0,1,img_6105.png
1258,,0,0,0,0,0,0,img_8896.png
1259,,0,0,1,0,0,0,img_4074.png
